policy_id,policy_uuid,hcpcs_codes,icd_10_codes,original_text_length,cleaned_text_length,text_reduction
ffd73d69-556a-45aa-8546-c9bfa6449b73,ffd73d69-556a-45aa-8546-c9bfa6449b73,66840|62287|67031|67028|17106|66761|J3301|66850|66821|17108|66852|0274T|17111|66982|17107|65820|66250|66984|0275T|66930|66983|66920|66830|66940|17110,T83.120D|Q15|T83.018A|T83.122D|C49.A5|T83.421S|H40.831|T83.021S|T83.518S|T83.510D|T83.031D|T83.718A|C18.0|C44|T83.021D|H26.413|C18.4|T83.120A|T83.030D|T83.83XD|T83.118S|L70.1|T83.098D|C17.9|N95|N39.43|C25.3|T83.82XD|T83.110D|C18.3|T83.728S|C49.9|H40.033|C18.6|H43.811|T83.711A|L40.52|C17.0|K05.322|N39.491|C16.1|T83.61XA|T83.122A|C49.20|T83.23XA|T83.120S|T83.62XD|H43.813|T83.39XS|Q27.1|Q82|N95.8|H40.839|T83.118A|T83.724D|C25.8|T83.198A|T83.712A|R06|Q27.32|T83.490A|T83.85XS|T83.191A|T83.020A|C16.3|C25.9|H26.9|T83.510A|T83.592S|T83.032D|M87|T83.25XA|C44.1122|T83.511S|T83.711S|T83.9XXA|H35.61|T83.39XA|T83.23XS|T83.714D|T83.191S|H40.069|H43.392|D18.00|T83.410A|T83.25XD|T83.21XA|Q27|T83.098A|T83.498A|T83.722S|T83.591S|T83.012D|L70|T83.018S|K05.323|T83.020D|C44.311|C21.0|C44.111|B07.0|C49.5|T83.712S|T83.21XS|T83.192A|T83.118D|L40.9|T83.038A|T83.714A|K02.62|H40.031|T83.81XA|T83.723A|T83.22XS|K05.319|T83.123S|T83.018D|T83.012S|T83.110S|C44.01|T83.121D|H35.62|L40.59|H26.493|T83.112D|T83.25XS|H26.8|L40.53|C16|N39.45|T83.092A|B07.9|C18.2|T83.31XS|Q27.2|T83.090S|C44.719|T83.032S|N40.0|Q27.39|T83.61XD|L40.4|Q27.33|C18|T83.724A|L70.3|N39.44|H43.819|T83.420D|L70.8|T83.723D|T83.22XD|T83.729D|T83.721A|C16.0|T83.091S|K12.0|C44.212|T83.39XD|T83.511A|T83.128D|C21.8|T83.111D|C49.6|T83.29XA|T83.193A|T83.712D|T83.713D|Q82.5|T83.21XD|C19|T83.69XA|Q27.31|C16.8|T83.23XD|T83.190A|T83.85XD|T83.598D|N40.3|C44.511|T83.31XD|T83.719S|Q27.9|C17.3|T83.85XA|T83.012A|T83.113D|C44.510|T83.719A|T83.713A|T83.031S|C16.2|Q27.0|T83.190D|T83.113S|T83.593D|C18.9|T83.428D|L70.4|H26.491|T83.091A|H43|L59.8|T83.31XA|C44.612|T83.091D|T83.9XXD|H26.419|T83.022A|C44.219|T83.721D|T83.722D|T83.81XD|T83.89XA|T83.593A|T83.722A|T83.020S|T83.038S|K02.51|H26.492|T83.112A|C44.41|T83.198D|L40.1|L40.2|N39|B07.8|T83.24XA|T83.591A|T83.028S|T83.82XA|L40|T83.518D|R32|T83.83XA|C25.2|T83.032A|C49|T83.411A|T83.82XS|T83.719D|B07|T83.590S|T83.022S|T83.490S|K05.321|T83.128S|K05.5|H40|T83.110A|T83.590D|T83.491A|N40|T83.010D|T83.512S|C17.8|H21.82|C18.5|Q27.30|T83.598S|L40.0|T83.010S|T83.030S|T83.122S|C18.7|H35.63|H40.062|K05.329|T83.418S|T83.092D|C25.0|C19.|N39.490|T83.490D|T83.83XS|T83.512A|C44.1121|T83.193S|H21|T83.593S|C49.A2|L81.1|H35|T83.79XA|T83.62XA|H26.40|H40.063|M27|C49.11|H40.53X4|C44.81|T83.718D|N39.3|T83.410D|H43.812|T83.84XS|L70.9|T83.86XA|K02.7|N39.41|C44.1192|T83.24XD|H21.40|K05|T83.420S|T83.724S|T83.491S|T83.031A|C16.6|T83.728A|K02.61|Q27.34|T83.410S|T83.022D|T83.89XS|L70.2|H26|T83.418A|T83.713S|H40.061|C49.3|H21.41|L59|H21.42|N39.42|T83.79XD|K05.30|N32|H40.249|T83.193D|T83.092S|C44.211|T83.32XD|N90|T83.418D|T83.9XXS|T83.590A|T83.89XD|K05.312|C49.A4|T83.29XS|T83.190S|T83.192S|T83.714S|C20.|T83.191D|T83.421D|T83.498S|C21|H43.391|T83.61XS|T83.32XA|C16.5|T83.123A|H43.393|H26.412|T83.011A|C25.7|N90.5|K05.6|T83.111S|R06.83|T83.192D|T83.428S|K02.52|L40.8|C44.91|C21.2|L40.51|H26.499|T83.028A|B35.1|T83.411S|H40.20X0|C18.1|T83.729S|C17.2|T83.121A|T83.111A|T83.86XS|T83.198S|T83.721S|H40.833|C49.A9|C21.1|C49.4|C25|H40.832|K02|C49.22|T83.028D|C49.0|T83.021A|T83.591D|C44.619|B35|T83.79XS|C44.1191|T83.512D|L40.54|T83.128A|T83.32XS|T83.84XA|T83.86XD|T83.090A|H40.50X0|D18|G89.18|K02.63|T83.113A|L40.3|C17|C16.4|L70.0|T83.718S|T83.038D|T83.22XA|N40.1|K05.4|C44.611|T83.411D|N95.2|T83.81XS|T83.592D|T83.510S|T83.491D|T83.420A|T83.112S|H40.039|H35.60|C49.10|C49.21|G89|T83.121S|C49.A3|T83.090D|L70.5|T83.010A|T83|T83.84XD|C44.310|C49.12|C44.319|C44.712|N39.498|H21.43|T83.011S|T83.69XS|M87.180|T83.428A|H40.032|L81|C49.8|M27.62|T83.421A|C49.A0|K05.311|H26.411|C18.8|T83.518A|K05.313|T83.011D|K02.53|T83.728D|N39.46|L40.50|C16.9|T83.498D|T83.723S|C49.A1|T83.598A|H43.399|Q27.4|T83.030A|T83.592A|T83.711D|C25.1|C44.519|C17.1|K02.3|N32.81|T83.24XS|T83.29XD|T83.729A|N39.492|K12|T83.098S|T83.69XD|T83.511D|C20|Q15.0|C44.711|K02.9|T83.123D|N40.2|T83.62XS|C25.4|Q27.8,163358,160173,3185
ffd6dce6-0873-4ecf-b986-3c1eba63c88f,ffd6dce6-0873-4ecf-b986-3c1eba63c88f,53520|53270|53448|53440|53444|32852|32853|53431|53451|53425|53265|53449|53447|53446|53452|53260|53410|53660|53500|32851|53515|53415|53442|53454|53505|32855|53600|32850|32856|53405|53460|53430|53661|53601|53420|53665|53445|32854|53510|53453|S2061|53400|53605|53275|53450|S2060|53502|53620|53621,,6734,6129,605
ffd53e54-0c76-49f6-be1c-7ba7da5906d8,ffd53e54-0c76-49f6-be1c-7ba7da5906d8,,,20911,20464,447
ffd52c77-713c-4a9b-858a-fd9024015830,ffd52c77-713c-4a9b-858a-fd9024015830,Q3031|51715|L8604|L8605|L8603|L8606,N36.43|R32|N39.3|N36|N39.44|N39.42|N39.43|N39.490|N39.45|N39.498|N39,24144,23556,588
ffd51e7c-8fda-472a-be93-aaf35805cd32,ffd51e7c-8fda-472a-be93-aaf35805cd32,31231,,17608,16958,650
ffd4b320-420b-433e-b0bd-1beeef10ad97,ffd4b320-420b-433e-b0bd-1beeef10ad97,,,6213,5951,262
ffd36188-d04d-4b55-a89c-dc25bc8a4b08,ffd36188-d04d-4b55-a89c-dc25bc8a4b08,J9269,C86|C86.40,12102,11017,1085
ffd2daf8-245d-47bb-adff-7b2695714e26,ffd2daf8-245d-47bb-adff-7b2695714e26,J7192|J7177|C9139|J7179|C9468|J7185|J7214|J7205|C9137|96365|J7193|J7202|C9138|J7190|J7201|Q9975|J7183|J7186|Q9995|J7175|96366|J7203|J7212|J7210|J7191|J7208|J7189|J7180|J7199|J7213|J7187|J7182|J7200|J7207|J7204|J7195|J7194|J7181|J7178|J7209|J7211|J7188|J7198,D68.32|D68|D68.1|D68.4|D66|D67|D69|D69.1|D68.2,58861,56517,2344
ffd1de11-47bb-4d69-a9a8-92492c0c39cb,ffd1de11-47bb-4d69-a9a8-92492c0c39cb,,,8040,7623,417
ffd1b366-0495-415a-b6d8-9c41ee28b7a4,ffd1b366-0495-415a-b6d8-9c41ee28b7a4,J2507,,35586,35453,133
ffd17df7-8e98-4a0e-9161-36e31d0ab6ce,ffd17df7-8e98-4a0e-9161-36e31d0ab6ce,64644|64640|28899|0552T|Q4215|97814|97024|64642|64645|97811|J0586|64643|20560|20561|0232T|20552|20999|97810|Q4100|Q4192|77499|J0588|Q4174|J0589|0101T|97813|J0587|20550|20553|77401|28890|S8948|Q4139|0481T|J0585,,56668,53721,2947
ffd128f1-7ea7-4134-afaf-a5b23441c1f0,ffd128f1-7ea7-4134-afaf-a5b23441c1f0,,,8006,7780,226
ffd10de6-f0e2-4f9e-ba57-aa9d1e593627,ffd10de6-f0e2-4f9e-ba57-aa9d1e593627,,,14985,14850,135
ffd0a6d0-c8ae-4bd6-b880-5e44652e811b,ffd0a6d0-c8ae-4bd6-b880-5e44652e811b,J3401,Q81.2|Z85|Z85.828|Q81,14090,12946,1144
ffcfcb93-67e1-4036-942d-fa07ec8ff260,ffcfcb93-67e1-4036-942d-fa07ec8ff260,22899,,11513,11209,304
ffcfc4a7-9586-487f-b8a0-960c81dbb162,ffcfc4a7-9586-487f-b8a0-960c81dbb162,58999|58578,,4154,3950,204
ffcf6f35-8326-4861-90a6-a057cfae167b,ffcf6f35-8326-4861-90a6-a057cfae167b,,,15442,15408,34
ffcf4c54-1982-446f-9fbc-7184ddd0b8f5,ffcf4c54-1982-446f-9fbc-7184ddd0b8f5,,,16620,16225,395
ffcdd93e-807a-476d-ae31-e38b9e4254da,ffcdd93e-807a-476d-ae31-e38b9e4254da,0668T|0665T|0666T|0670T|0667T|0669T|0664T,N97.2|N97,17864,17227,637
ffcdb041-7c69-4340-87d4-c8fc7e2540e5,ffcdb041-7c69-4340-87d4-c8fc7e2540e5,C9399|J0879|J1201|J9216|J7355|J7352|J7354|J0248|J7351|J7353|J3490|J0889|J3590|C9164|J3396|S0189|J3145|J2278,S59.222G|S59.022S|S57.82XS|S57|S59.011D|S59.019G|S59.092D|S59.149D|S59.112K|S59.011S|S59.909S|S57.02XA|S59.241A|S59.121D|S59.021A|S59.129D|S59.901S|S59.132P|S59.002G|S59.092S|S59.239G|S59.102A|S59.141S|S59.202A|S59.232G|S59.031D|S59.119A|S59.299S|S57.00XD|S59.099A|S59.919A|S59.042P|S59.031P|S59.032G|S59.001K|S59.121K|S59.131A|S59.001A|S59.122A|S59.011A|S59.029K|S59.919D|S57.81XD|S59.101S|S59.091A|S59.199A|S59.221A|S59.129K|S59.242G|S59.239P|S59.201P|S59.209G|S59.812D|S59.292A|S59.909A|S59.801D|S59.911D|S59.012P|S59.039G|S57.81XA|S59.141G|S59.029P|S59.129S|S59.219P|S59.139P|S59.211S|S59.249G|S59.232P|S59.049S|S59.122P|S59.222K|S57.01XD|S59.201D|S59.112P|S59.019K|S57.01XA|S59.211A|S59.012G|S59.141D|S59.299D|S59.211K|S59.141A|S59.099P|S59.112A|S59.012S|S59.919S|S59.142A|S59.041D|S59.091G|S59.242S|S59.121A|S59.021D|S59.219G|S59.111K|S59.299K|S59.092G|S59.019P|S59.021P|S59.142D|S59.202P|S59|S59.231P|S59.912D|S59.132G|S59.232A|S59.142P|S59.192K|S59.119D|S59.009S|S59.032D|S59.042K|S59.229P|S59.032A|S59.191S|S59.221S|S59.039A|S59.121G|S59.819A|S59.191K|S59.049K|S59.202G|S59.911S|S59.199G|S59.291P|S59.092P|S59.039P|S59.222S|S59.049G|S59.119P|S59.292K|S59.222D|S59.212K|S59.909D|S59.022K|S59.112D|S59.291G|S59.241D|S59.232S|S59.299P|S59.102K|S59.912S|S59.142G|S59.201K|S59.229G|S59.241K|S59.001G|S59.021G|S59.242D|S59.049D|S59.042S|S59.139A|S59.049A|S59.239A|S57.00XA|S59.021S|S59.101K|S59.231D|S59.219S|S59.292D|S59.131D|S59.031A|S57.01XS|S59.212G|S59.291K|S59.101G|S59.042G|S59.241P|S59.231G|S59.219D|S59.801S|S59.809D|S59.041G|S59.039D|S59.209A|S59.231K|S59.231A|S59.229A|S59.209D|S59.149S|S59.131G|S59.219K|S59.211P|S59.231S|S59.011G|S59.092K|S59.129A|S59.221K|S59.199K|S59.009G|S59.042A|S59.819D|S59.191G|S59.209S|S59.192G|S59.212A|S57.82XD|S59.001S|S59.139D|S59.202S|S59.031K|S59.131S|S59.122K|S59.249K|S59.901D|S59.111P|S59.902D|S59.011P|S59.809S|S59.809A|S59.812A|S59.801A|S59.239D|S59.009D|S59.139G|S59.009A|S59.142S|S59.041A|S59.199D|S59.229D|S59.291D|S59.002K|S59.122G|S59.292G|S59.292S|S59.902S|S57.82XA|S59.032P|S59.102D|S59.222P|S59.099G|S59.192D|S59.212D|S59.249P|S59.902A|S59.039S|S59.002D|S59.101P|S59.099D|S59.911A|S59.291S|S59.299A|S59.212P|S59.239K|S59.039K|S59.191D|S59.029G|S59.242A|S59.002A|S59.292P|S59.802A|S59.132K|S59.012D|S59.221P|S59.019D|S59.009P|S59.221D|S59.029S|S57.81XS|S59.032K|S59.111A|S59.102G|S59.222A|S59.119S|S59.012K|S59.119K|S59.121S|S59.091K|S59.241G|S59.132S|S59.121P|S59.141P|S59.042D|S57.80XS|S59.239S|S59.109D|S59.291A|S59.111S|S59.111G|S59.049P|S59.139K|S59.112G|S59.032S|S59.199S|S59.092A|S59.019S|S59.142K|S59.209P|S59.191A|S59.232D|S59.091D|S57.02XD|S59.091S|S59.811D|S59.112S|S57.80XA|S59.201A|S59.149K|S59.249D|S59.191P|S59.101A|S59.031S|S59.001D|S59.109A|S59.022D|S59.041S|S59.102P|S59.149P|S59.131P|S59.021K|S57.80XD|S59.229S|S59.132D|S59.221G|S59.141K|S59.811A|S59.011K|S59.209K|S59.249S|S59.201G|S59.149G|S59.139S|S59.022A|S59.119G|S59.242K|S59.041K|S59.022G|S59.109P|S59.091P|S59.109K|S59.249A|S59.132A|S59.031G|S57.02XS|S59.099K|S59.819S|S59.102S|S59.242P|S59.901A|S59.211D|S59.199P|S59.001P|S59.101D|S59.041P|S59.109S|S59.099S|S59.241S|S59.802S|S59.029D|S57.00XS|S59.002P|S59.122S|S59.129G|S59.812S|S59.012A|S59.129P|S59.232K|S59.202D|S59.109G|S59.122D|S59.211G|S59.002S|S59.202K|S59.131K|S59.009K|S59.192S|S59.912A|S59.192P|S59.802D|S59.201S|S59.219A|S59.229K|S59.111D|S59.149A|S59.299G|S59.811S|S59.212S|S59.022P|S59.029A|S59.192A|S59.019A,269438,261121,8317
ffcda8e9-79fe-417f-acbd-8b9095248a5b,ffcda8e9-79fe-417f-acbd-8b9095248a5b,J2267,K52.1|K50.114|K51.20|K51.413|K50.10|K50.911|K51.813|K51.912|K51.414|K51.518|K50.812|K51.919|K51.211|K50.818|K50.914|K51.80|K51.513|K51.50|K50.118|K51.011|K51.018|K51.519|K50.111|K51.014|K50.912|K50.00|K51.319|K50.919|K51.019|K51.814|K51.00|K51.812|K51.411|K50.112|K51.913|K51.213|K51.30|K51.811|K51.314|K51.514|K51.318|K51.918|K51.212|K51.219|K50.011|K51.418|K50.913|K51.218|K50.018|K51.013|K51.512|K50|K50.019|K50.819|K50.119|K51.214|K51.819|K50.012|K51.012|K51.911|K50.80|K50.013|K50.014|K51.412|K51.313|K51.312|K50.113|K51|K51.511|K51.40|K50.918|K51.419|K51.914|K52|K50.814|K50.90|K50.813|K51.818|K51.311|K50.811|K51.90,26365,25645,720
ffcd42f7-5de2-462f-bac5-0ce2b9a88d67,ffcd42f7-5de2-462f-bac5-0ce2b9a88d67,,D69|D69.3,9663,9923,-260
ffcc9f81-93a4-4dc5-ac5c-d1b1a236a1a9,ffcc9f81-93a4-4dc5-ac5c-d1b1a236a1a9,11055|11719|11057|97112|98942|11720|11056,,13340,12867,473
ffcc7353-fc6a-496e-b6fd-7cade8ea9e5f,ffcc7353-fc6a-496e-b6fd-7cade8ea9e5f,J9015,C43.111|C43.31|C43.8|C64|C43.62|C74|C64.9|C43.71|C64.1|C43.21|C43.0|C43|C43.51|C43.121|C43.9|C43.112|C43.39|C74.90|C43.122|C43.4|C43.22|C43.10|C43.61|C43.52|C43.30|C43.20|C43.70|C64.2|C43.60|C43.59|C43.72,9688,9379,309
ffcc620f-48fa-4e16-931b-53167dae2e52,ffcc620f-48fa-4e16-931b-53167dae2e52,66174|0253T|66991|0449T|66989|0450T|66175|0671T|66183|0474T,H40.31X0|H40.63X0|H25.049|H40.2211|H40.32X4|H40.51X1|H40.1322|H26.119|H26.131|H40.1233|H26|H40.1211|H26.139|H25.012|H26.013|H40.32X2|H40.43X0|H40.042|H40.1422|H25.812|H40.1320|H40.1411|H40.43X3|H40.42X1|H40.813|H26.043|H40.822|H40.153|H26.019|H40.152|H40.812|H40.1234|H26.002|H40.1220|Q15.0|H26.229|H26.8|H40.061|H40.1110|H40.1430|H25.013|H40.1112|H26.049|H40.832|H25.042|H40.10X1|H26.221|H40.1321|H40.1433|H40.1132|H40.20X0|H40.1224|H40.023|H40.2220|H40.1324|H26.20|H40.10X0|H40.32X0|H40.62X3|H40.1231|H25.89|H26.053|H26.102|H26.223|H40.1334|H40.1123|H40.41X0|H25.031|H40.43X2|H40.1114|H40.1213|H40.1423|H26.001|H26.003|H40.1133|H40.53X3|H40.20X4|H40.1223|H40.2221|H40.1333|H40.002|H40.233|H40.52X3|H40.53X4|H40.62X4|H40.823|H40.20X3|H40.1420|H40.51X3|H40.1432|H40.243|H40.33X1|H40.1230|H40.10X2|H40.53X2|H26.419|H40.20X2|H40.2234|H26.112|H40.001|H40.1111|H40.1113|H40.2213|H26.133|H40.2214|H40.53X0|H26.219|H40.1122|H40.89|H25.093|H40.1232|H26.213|H40.42X0|H40.1210|H40.041|H40.1421|H26.069|H40.242|H25.13|H25.9|H26.09|H40.013|H40.20X1|H40.32X1|H26.222|H25.039|H40.42X2|H40.62X1|H26.491|H40.1434|H40.1414|H40.1312|H40.2224|H26.103|H25.10|H26.411|H26.033|H40.51X0|H40.33X4|H25.11|H40.151|H40.213|H25.043|H26.40|H25|H26.009|H40.1121|H40.1310|H26.111|H40.062|H40.2232|H40.31X2|H40.1124|H40.41X1|H40.52X2|H40.1313|H26.032|H26.113|H40.1412|H26.012|H26.042|H26.33|H40.1314|H40.52X1|H26.493|H40.2233|H26.101|H26.499|H40.2210|H40.51X2|H40.011|H40.1221|H40.31X1|H26.109|H40.63X4|H26.041|H40.833|H26.413|H40.61X4|H40.42X4|H40.1323|H40.63X1|H40.42X3|H26.123|H40.211|H40.1134|H40.1330|H25.813|H40.10X4|H26.492|H40.41X3|H40.1431|H40.1120|H40.63X2|H40.051|H26.062|H40.63X3|H26.30|H26.122|H40.053|H40.811|H25.011|H40.32X3|H40.1212|H40.1311|H40.2222|H40.61X1|H40.41X4|H40.022|H26.129|H26.212|H40.33X3|H26.051|H26.239|H40.61X2|H40|H40.012|H40.231|H26.31|H26.052|H40.232|H40.31X4|H26.031|H40.41X2|H40.62X0|H42|H26.232|H26.9|H40.1413|H26.121|H40.1424|H25.091|H40.52X4|H40.1331|H25.041|H25.033|H40.2223|H26.061|H26.32|H40.021|H40.10X3|H40.003|H40.53X1|Q15|H40.043|H26.063|H26.039|H40.052|H25.092|H26.059|H40.1332|H40.51X4|H26.211|H40.43X4|H26.011|H25.099|H26.231|H40.33X2|H40.1222|H40.52X0|H40.1410|H26.412|H40.063|H40.62X2|H40.831|H40.821|H40.2212|H25.019|H40.61X0|H25.811|H40.31X3|H40.33X0|H26.233|H40.241|H40.1214|H40.212|H40.2230|H40.43X1|H26.132|H25.032|H40.1131|H40.1130|H40.61X3,16774,11510,5264
ffcbdd5f-c976-4abc-8add-caa7c4769abd,ffcbdd5f-c976-4abc-8add-caa7c4769abd,64451|27096,,16308,16741,-433
ffcb7fb1-3d23-41ca-b12d-761992ff1a29,ffcb7fb1-3d23-41ca-b12d-761992ff1a29,J9029|30540,,21929,21262,667
ffcb5cbd-9a4e-475c-8473-3f8e5691d9e2,ffcb5cbd-9a4e-475c-8473-3f8e5691d9e2,81443|81260|81412,,49058,40985,8073
ffcb56ec-0561-4071-826a-a6cf7dc1b614,ffcb56ec-0561-4071-826a-a6cf7dc1b614,A4267|A4269|A9293|A4268,Z30.8|Z30,3422,3344,78
ffca7be3-1013-4f4c-883b-adccf234a29e,ffca7be3-1013-4f4c-883b-adccf234a29e,G0309|0448T|G0308|0447T|0446T,E08.3592|E09.3312|E10.3293|E10.3411|E13|E08.3522|E11.36|E09.43|E13.3591|E09.641|E08.621|E11.3513|E09.49|E08.10|E08.3413|E10.3513|E10.3512|E09.3311|E13.638|E10.69|E10.3211|E09.59|E11.3492|E10.65|E13.37X2|E13.39|E09.3213|E10.3393|E13.3552|E10.3312|E09.44|E10.620|E11.3591|E09.3533|E08.3293|E13.3542|E13.21|E10.3553|E10.36|E10.319|E08.59|E09.618|E11.319|E13.3291|E11.51|E10.22|E08.39|E09.9|E11.3491|E10.37X2|E08|E08.52|E13.00|E10.3541|E13.3311|E11.10|E13.3541|E10.3511|E09.3593|E09.22|E13.3511|E11.40|E10.43|E10.49|E08.630|E08.3491|E13.3412|E11.3541|E09.3531|E09.65|E11.3413|E10.3493|O24.811|E10.9|E11.3553|E10.3412|E13.3492|E10.21|E10.3531|E11.3542|E13.3392|E08.3533|O24.011|E10.3523|E08.3531|E13.49|E09.319|E11.11|E11.610|E11.69|E08.3593|O24.113|E08.3553|E11.3551|E08.3391|E09.00|E11.618|E08.3291|E10.3543|E10.641|E10.3592|E13.3531|E09.3493|E11.630|E13.37X3|E11.3521|O24.812|O24.112|E11.3511|E10.3291|E09.01|E13.29|E09.3313|E13.630|E11.01|E10.630|E11.3393|E13.618|E10.311|E09.638|E09.37X1|E09.10|E11.41|E08.3412|E10.3593|E13.01|E08.3212|E11.622|E13.3411|E08.9|E09.36|E09.69|E10.3533|E10.44|E11.641|E11|E11.29|E08.3552|E08.3311|E08.44|O24.013|E13.319|E09.3523|E08.41|E08.3213|E09.52|E10.3212|E09.3521|E13.65|E09.3391|O24.012|O24.83|E13.43|E08.618|E11.3522|E10.40|E09.610|E09.630|E10.10|E13.3393|E08.40|E09.3293|E10.638|E09.311|E08.628|E11.3311|E10.610|E11.39|E08.3292|E13.622|E10.37X1|E11.43|E11.59|E08.3542|O24.03|E09.3411|E10.3591|E09.3413|E09.3592|E10.39|E13.3391|O24.02|E11.3392|E11.638|E10.3542|E13.3313|E13.621|E13.44|E10.3532|E09.3292|E08.319|E10.59|E13.11|E11.37X2|E13.3413|E08.3211|E13.52|E11.3292|E08.42|E11.3212|E11.3532|E09.3212|E09.3522|E09.21|E11.3293|O24.82|E13.37X1|E11.37X1|E08.51|E11.21|E11.00|E08.3511|E10.42|E08.69|E08.3513|E09.39|E10.3213|E13.3522|E13.41|E08.649|E13.3211|E08.3591|E08.37X1|E11.52|E13.3532|O24|E13.628|E13.10|E08.622|E13.22|E08.11|E11.22|E09.51|E11.3391|E13.3292|E10.622|E11.3533|E08.3543|E09.3532|E10.649|E11.3552|E08.21|E08.3541|E10.41|E13.59|E13.620|E11.3593|E09.40|E09.3541|O24.111|E10.621|E13.610|E09.3542|E10.3392|E11.3493|E11.311|E09.37X3|E10.628|E09.29|E08.3523|E11.3592|E08.37X3|E11.3531|E11.49|E10.3552|E08.3512|E13.3523|E13.3553|E09.621|E09.3492|E11.3313|E10.51|E10|E11.9|E13.3212|E13.42|E10.3492|E10.3522|E13.36|E08.3493|E11.3523|E08.43|E08.638|E09.620|E11.44|E10.52|E13.69|E13.3593|E10.3391|E11.628|E08.36|E13.3521|E11.3411|E13.3312|E11.42|E08.3312|O24.13|E08.3521|E08.22|E10.3491|E13.3493|E13.3533|E09.3513|E08.3532|E08.3313|E13.3592|E09.3291|E09.649|E13.3543|E13.51|E11.3291|E13.649|E08.01|E08.29|E11.3211|E09.3511|E13.40|E13.311|E09.3412|E09.3591|E10.3311|E13.3293|E08.37X2|E11.65|E09.11|E10.3292|E11.3213|E13.641|E09.3553|E09|E11.3412|E11.3543|E09.3552|E13.3213|O24.12|E11.621|E08.3392|E10.3413|E09.3512|E13.9|E11.3312|E08.641|E11.649|E13.3512|E09.622|E08.311|E13.3491|E13.3551|E10.29|E09.3392|E10.11|E08.65|E10.3313|E08.3551|E08.3393|E10.37X3|O24.813|E10.3551|E09.3543|E09.37X2|E11.37X3|E08.3411|E09.42|E11.620|E09.41|E08.00|E09.628|E09.3393|E10.3521|E08.610|E09.3211|E13.3513|E09.3551|E10.618|E08.3492|E08.49|E11.3512|E09.3491|E08.620,116181,77226,38955
ffca32d4-30ed-466a-a00c-a6868a288be1,ffca32d4-30ed-466a-a00c-a6868a288be1,33935|33933|S2152|33930,,34156,22582,11574
ffc91531-f7e7-4ab7-8471-19353ca413cd,ffc91531-f7e7-4ab7-8471-19353ca413cd,96150|97537|97532|97535|96152|96154|96153|96151,,1296,936,360
ffc84a9a-5f04-4bae-956f-05a239f822f8,ffc84a9a-5f04-4bae-956f-05a239f822f8,0622T|66761|10180|0621T|65855,H40.833|H40.89|H40.063|H40.50X0|H40.061|H40.20X0|H40.811|H40.812|H40.821|H40.839|H40.60X0|H40.10X0|H40.819|H42|H40.9|H40.039|H40.031|H40.813|H40.832|H40.30X0|H40|H40.822|H40.033|H40.062|H40.032|H40.069|H40.831|H40.40X0|H40.829|H40.823,27702,26623,1079
ffc84a09-a22e-4448-b410-a0998f609a93,ffc84a09-a22e-4448-b410-a0998f609a93,,,18836,18658,178
ffc84511-975d-4d72-902a-72a1a94283a2,ffc84511-975d-4d72-902a-72a1a94283a2,,,8525,9367,-842
ffc7b618-9731-4039-9abc-328cebfe865f,ffc7b618-9731-4039-9abc-328cebfe865f,,,16025,13296,2729
ffc795d3-6dc9-44cf-a9ba-35ad0f06fbfe,ffc795d3-6dc9-44cf-a9ba-35ad0f06fbfe,88289|88371|88369|88373|88372|88271|88366|88374|88367|88273|88275|88365|88274|88368|88375|88291|88272|88285|88377|88280|88283,D46.Z|C94.6|D46.21|D46.4|D46.1|C94|D46.0|D46|D46.A|D46.B|D46.20|D46.9|D46.22|D46.C,51644,41760,9884
